row_id,split,label,etld1,etld1_missing
9964,val,1,adobe.com,0
9965,train,1,campaign-archive.com,0
9966,train,0,stylejacking.com,0
9967,train,0,txellwebs.com,0
9968,train,1,google.com,0
9969,train,0,bleacherreport.com,0
9970,train,0,hut2.ru,0
9971,train,1,nnfems.com,0
9972,train,1,ead.me,0
9973,train,1,google.com,0
9974,train,1,ead.me,0
9975,train,0,oddworld.com,0
9976,train,1,google.com,0
9977,train,1,q-r.to,0
9978,train,0,playnccdn.com,0
9979,train,1,campaign-archive.com,0
9980,val,0,travelmath.com,0
9981,train,1,firebaseapp.com,0
9982,train,0,it789.net.cn,0
9983,train,1,isuh76.icu,0
9984,test,0,llegando.cl,0
9985,test,0,pcigreenjobseducation.com,0
9986,train,1,bit.ly,0
9987,train,1,ead.me,0
9988,test,0,manta.com,0
9989,test,0,myevent.com,0
9990,train,1,forms.gle,0
9991,val,0,twitter.com,0
9992,train,0,playwinterpark.com,0
9993,train,1,reurl.cc,0
9994,test,0,nottinghamdebtmanagement.co.uk,0
9995,test,0,awsdns-cn-37.net,0
9996,train,0,gaiaworkforce.com,0
9997,train,1,boxmode.io,0
9998,train,0,hoohootv326.xyz,0
9999,test,1,webcindario.com,0
10000,train,0,thewatchscene.com,0
10001,train,1,ead.me,0
10002,train,0,nebrimatica.net,0
10003,train,1,ead.me,0
10004,train,0,ancestry.com,0
10005,train,1,google.com,0
10006,train,0,facebook.com,0
10007,test,1,pages.dev,0
10008,train,0,ndckart.com,0
10009,train,1,qrco.de,0
10010,train,1,google.com,0
10011,train,0,listal.com,0
10012,train,1,forms.gle,0
10013,train,0,nasa.gov,0
10014,train,0,baseballtoaster.com,0
10015,train,0,boerse.cx,0
10016,train,1,weebly.com,0
10017,test,1,onelink.me,0
10018,val,1,tinyurl.com,0
10019,train,1,bit.ly,0
10020,train,1,plutio.com,0
10021,train,1,qrco.de,0
10022,train,1,r2.dev,0
10023,train,0,toptenreviews.com,0
10024,train,0,ck101.com,0
10025,train,1,sharepoint.com,0
10026,train,0,sell.com,0
10027,train,1,webflow.io,0
10028,test,0,deviantart.com,0
10029,train,1,weebly.com,0
10030,train,1,bit.ly,0
10031,train,0,welcometoscotland.com,0
10032,train,0,about.com,0
10033,train,1,ipswichvehiclerefinishers.co.uk,0
10034,val,0,roxwel.com,0
10035,train,1,form114.org,0
10036,train,1,ofx-login.top,0
10037,train,0,mcquivey.org,0
10038,train,0,sprintcenter.com,0
10039,train,0,nps.gov,0
10040,val,0,goaliesarchive.com,0
10041,train,0,goodreads.com,0
10042,train,0,wikia.com,0
10043,val,1,sgizmo.com,0
10044,train,0,parts-matrix.com,0
10045,train,1,google.com,0
10046,test,0,secure9a.mx,0
10047,test,0,mylife.com,0
10048,train,0,correios.com.br,0
10049,train,0,unesco.org,0
10050,val,1,tinyurl.com,0
10051,train,1,google.com,0
10052,train,1,qrco.de,0
10053,val,0,baseball-almanac.com,0
10054,train,1,weebly.com,0
10055,train,0,bishop-accountability.org,0
10056,train,0,umary.edu,0
10057,train,1,qrco.de,0
10058,train,0,texassports.com,0
10059,train,1,pal.bio,0
10060,test,1,pages.dev,0
10061,train,0,columbiatribune.com,0
10062,train,0,ndu.edu,0
10063,train,0,0522.ua,0
10064,train,1,google.com,0
10065,train,1,w3spaces.com,0
10066,train,1,web.app,0
10067,train,0,amazon.com,0
10068,train,1,wpdevcloud.com,0
10069,train,0,bancorpsouth.com,0
10070,train,0,scholarshipnet.info,0
10071,train,0,finphotography.com.au,0
10072,train,1,ukit.me,0
10073,train,0,comicbookbin.com,0
10074,train,0,wikipedia.org,0
10075,train,1,ead.me,0
10076,val,0,wn.com,0
10077,train,1,google.com,0
10078,train,1,google.com,0
10079,train,1,q-r.to,0
10080,train,0,duckduckgo.com,0
10081,train,0,wellness.com,0
10082,train,1,google.com,0
10083,test,0,honestbuildings.com,0
10084,train,0,flickr.com,0
10085,train,0,quantumatk.com,0
10086,train,0,aboriginalartcoop.com.au,0
10087,val,0,legacy.com,0
10088,train,1,google.com,0
10089,val,1,alpe-ci.com,0
10090,train,1,imagineautos.com,0
10091,train,1,r2.dev,0
10092,train,0,newzimbabwe.com,0
10093,train,0,urbanspoon.com,0
10094,train,1,google.com,0
10095,train,1,ead.me,0
10096,train,1,campsite.bio,0
10097,train,0,tnlottery.com,0
10098,train,1,r2.dev,0
10099,val,0,wikibooks.org,0
10100,train,1,jotform.com,0
10101,train,1,google.com,0
10102,val,0,generalaviationnews.com,0
10103,train,0,oreilly.com,0
10104,train,1,qrco.de,0
10105,val,0,neopapyrus.com,0
10106,train,0,wikipedia.org,0
10107,train,1,gestion-dgfip.fr,0
10108,test,0,balch.com,0
10109,test,0,nodak.edu,0
10110,train,1,weebly.com,0
10111,test,0,cbslocal.com,0
10112,train,1,webflow.io,0
10113,train,0,prideofdetroit.com,0
10114,train,1,weebly.com,0
10115,train,0,wikipedia.org,0
10116,train,1,r2.dev,0
10117,train,1,sip999.net,0
10118,train,0,sellcouth.com,0
10119,train,1,weebly.com,0
10120,train,0,bradtsics.com,0
10121,train,1,campaign-archive.com,0
10122,test,1,chevalierpropmgt.com.hk,0
10123,train,0,silive.com,0
10124,train,0,witcc.edu,0
10125,train,0,bubblelife.com,0
10126,train,1,ipfs.io,0
10127,train,0,emmytvlegends.org,0
10128,val,0,exahost.ru,0
10129,train,1,google.com,0
10130,train,1,workers.dev,0
10131,train,1,qrco.de,0
10132,train,0,angkanas.com,0
10133,train,0,alacrastore.com,0
10134,val,0,baseball-almanac.com,0
10135,test,0,wikiquote.org,0
10136,train,1,google.com,0
10137,train,0,cincinnatisistercity.org,0
10138,test,0,eliteprospects.com,0
10139,train,0,seriport.com,0
10140,train,1,go-study.uz,0
10141,train,1,google.com,0
10142,train,1,bit.ly,0
10143,train,0,rotoworld.com,0
10144,val,1,github.io,0
10145,train,0,nj.com,0
10146,train,0,factmonster.com,0
10147,train,1,google.com,0
10148,train,1,bit.ly,0
10149,train,0,gamejolt.com,0
10150,train,0,freehandmusic.com,0
10151,val,0,mediaset.it,0
10152,train,1,weebly.com,0
10153,train,1,framer.app,0
10154,train,1,firebaseapp.com,0
10155,train,0,jazzbymail.com,0
10156,val,1,dweb.link,0
10157,train,1,qrco.de,0
10158,val,1,towroster.org.nz,0
10159,train,1,ydruak.com,0
10160,train,0,amazon.com,0
10161,train,1,r2.dev,0
10162,train,0,first-teacher.ru,0
10163,test,1,malxiro.com,0
10164,train,0,olx.ua,0
10165,train,0,reclaimfinance.org,0
10166,train,1,web.app,0
10167,val,0,ebz-group.com,0
10168,val,0,noblecollection.co.uk,0
10169,test,0,sundayblues.org,0
10170,val,0,fafsaonline.com,0
10171,test,1,wl.co,0
10172,train,0,themoderatevoice.com,0
10173,train,1,filesusr.com,0
10174,val,0,wn.com,0
10175,train,1,ipfs.io,0
10176,test,0,beatingbonuses.com,0
10177,train,1,web.app,0
10178,test,0,zap.buzz,0
10179,train,0,blisstulle.com,0
10180,train,0,espacefibre.com,0
10181,train,1,bit.ly,0
10182,test,0,monaropioneers.com,0
10183,train,1,gitbook.io,0
10184,train,1,paulocuenca.com.br,0
10185,train,0,whosdatedwho.com,0
10186,train,1,r2.dev,0
10187,val,1,kancelariamuza.pl,0
10188,train,1,bit.ly,0
10189,train,0,galiciadivision.com,0
10190,train,1,ukit.me,0
10191,train,1,best-practice.se,0
10192,test,0,yellowpages.com,0
10193,train,1,google.com,0
10194,train,0,ancestry.com,0
10195,train,1,bit.ly,0
10196,train,0,upsldc.org,0
10197,train,1,qrco.de,0
10198,train,1,qrco.de,0
10199,train,0,talegrammodx.com,0
10200,test,0,nesn.com,0
10201,train,0,strongswan.org,0
10202,train,0,wikipedia.org,0
10203,train,1,crazydomains.com,0
10204,train,0,sourceforge.net,0
10205,train,1,google.com,0
10206,train,1,public-france.fr,0
10207,train,1,q-r.to,0
10208,train,1,blogspot.com,0
10209,val,1,dweb.link,0
10210,val,1,dweb.link,0
10211,train,0,extratorrent.cc,0
10212,train,0,kevnet.com,0
10213,train,0,investorpoint.com,0
10214,val,0,diecastairplane.com,0
10215,train,0,flvto.pro,0
10216,train,0,linkinparkradiotakeover.com,0
10217,train,1,ead.me,0
10218,val,0,ufdz.net,0
10219,train,0,dtic.mil,0
10220,train,0,travelpod.com,0
10221,train,1,owretelimited.com,0
10222,train,0,ultimate-guitar.com,0
10223,train,1,google.com,0
10224,train,0,inside-recruitment.com.au,0
10225,train,0,eposnow.io,0
10226,train,1,firebaseapp.com,0
10227,train,1,parkwhiz.com,0
10228,train,0,yerevan-city.am,0
10229,test,0,medium.com,0
10230,train,1,t.co,0
10231,train,1,customeriomail.com,0
10232,val,1,dweb.link,0
10233,train,1,google.com,0
10234,train,0,rox.chat,0
10235,test,0,ballotpedia.org,0
10236,train,1,google.com,0
10237,train,1,google.com,0
10238,val,0,corporationwiki.com,0
10239,train,0,123people.ca,0
10240,test,0,ucalgary.ca,0
10241,train,0,duffus.com,0
10242,train,0,bigsoccer.com,0
10243,test,1,pages.dev,0
10244,train,0,edusar.ru,0
10245,val,1,nujrhf.com,0
10246,test,0,medium.com,0
10247,train,0,mswoods.com,0
10248,train,1,google.com,0
10249,train,0,myatshosting.com,0
10250,train,1,firebaseapp.com,0
10251,train,0,rtbpb.com,0
10252,train,1,google.com,0
10253,test,0,robograph.com,0
10254,train,1,google.com,0
10255,train,0,slovenia-chalet.com,0
10256,train,0,mahoganyjazzrecords.com,0
10257,val,1,makeweb.co,0
10258,train,0,mercurynews.com,0
10259,train,0,amazon.com,0
10260,train,1,pory.app,0
10261,train,1,google.com,0
10262,test,0,tobogo.net,0
10263,train,0,wistia.cloud,0
10264,train,0,pipl.com,0
10265,train,1,weebly.com,0
10266,train,1,ead.me,0
10267,train,1,neartail.com,0
10268,train,1,google.com,0
10269,train,0,indofiles.net,0
10270,train,1,google.com,0
10271,train,0,sawhneytours.com,0
10272,train,0,absoluteastronomy.com,0
10273,train,1,godaddysites.com,0
10274,train,1,q-r.to,0
10275,train,0,wikia.com,0
10276,train,0,webrahost.ro,0
10277,val,0,colchoesbomrepouso.com,0
10278,val,0,mixdrop.co,0
10279,train,0,coolingtowerdepot.com.cn,0
10280,train,1,google.com,0
10281,train,1,weebly.com,0
10282,val,0,baseball-reference.com,0
10283,train,1,google.com,0
10284,train,1,google.com,0
10285,train,1,q-r.to,0
10286,val,0,twitter.com,0
10287,train,1,google.com,0
10288,test,0,danatube.com,0
10289,train,0,ratemyteachers.com,0
10290,train,1,google.com,0
10291,train,1,google.com,0
10292,train,1,ead.me,0
10293,val,0,sourcewatch.org,0
10294,test,0,mikethomasrealtor.com,0
10295,val,1,tinyurl.com,0
10296,train,0,tripod.com,0
10297,train,0,interceder.net,0
10298,train,1,qrco.de,0
10299,test,0,brianpickell.com,0
10300,train,1,campaign-archive.com,0
10301,train,1,ezurl.nl,0
10302,train,0,facebook.com,0
10303,test,0,vonedge.com,0
10304,train,0,amazon.com,0
10305,val,0,babal.net,0
10306,train,1,weebly.com,0
10307,val,1,atendimentosuporte.info,0
10308,train,0,facebook.com,0
10309,val,0,demonssouls.info,0
10310,train,1,convocatoria-minera.info,0
10311,train,1,qrco.de,0
10312,val,0,donklipstein.com,0
10313,train,0,googlebbs.top,0
10314,train,1,weebly.com,0
10315,train,1,ead.me,0
10316,train,0,duckduckgo.com,0
10317,train,1,t.co,0
10318,train,1,web.app,0
10319,train,1,bit.ly,0
10320,train,0,foodnetwork.com,0
10321,train,0,dome234web.site,0
10322,train,1,web.app,0
10323,train,0,swoopyland.com,0
10324,test,0,rdy.cr,0
10325,train,0,jesusfreakhideout.com,0
10326,val,1,adobe.com,0
10327,train,1,miricanvas.com,0
10328,train,1,weebly.com,0
10329,train,0,absoluteastronomy.com,0
10330,train,0,huellasargentinas.net,0
10331,test,0,structuresnw.com,0
10332,test,1,fullaski.com,0
10333,train,0,wikipedia.org,0
10334,train,1,ead.me,0
10335,train,1,bit.ly,0
10336,val,0,rahjooianemehr.com,0
10337,test,0,timeout.ru,0
10338,train,1,google.com,0
10339,train,1,bit.ly,0
10340,train,0,taksittaksitode.com,0
10341,train,0,usdf.org,0
10342,train,1,firebaseapp.com,0
10343,train,1,google.com,0
10344,train,0,comicsreporter.com,0
10345,train,0,id.land,0
10346,train,0,metmuseum.org,0
10347,train,1,google.com,0
10348,train,1,google.com,0
10349,train,1,seinplatz.de,0
10350,train,0,recruitmentfromnepal.com,0
10351,train,1,best-practice.se,0
10352,test,0,hostel.com,0
10353,train,1,web.app,0
10354,train,0,wikipedia.org,0
10355,train,1,web.app,0
10356,train,1,t.co,0
10357,train,0,aic-alumni.net,0
10358,train,1,ead.me,0
10359,train,1,firebaseapp.com,0
10360,train,0,healthfinder.gov,0
10361,train,1,paodiren.com,0
10362,train,0,meti.com,0
10363,val,1,github.io,0
10364,train,1,crazydomains.com,0
10365,train,1,google.com,0
10366,train,1,google.com,0
10367,train,1,bit.ly,0
10368,train,0,wikipedia.org,0
10369,test,0,imdb.com,0
10370,train,1,ead.me,0
10371,train,1,google.com,0
10372,train,1,q-r.to,0
10373,val,0,myspace.com,0
10374,test,1,spikenow.com,0
10375,train,1,google.com,0
10376,train,1,firebaseapp.com,0
10377,train,1,boxmode.io,0
10378,train,0,allegro.pl,0
10379,train,0,turkcealtyazi.org,0
10380,train,0,6dao6.com.cn,0
10381,train,1,q-r.to,0
10382,test,0,spovahealth.com,0
10383,train,0,filmarchive.org.nz,0
10384,train,0,proftelekom.ru,0
10385,test,0,prayerrequest.com,0
10386,val,0,broadcasthub.click,0
10387,test,1,coursiers-fr-pickup.com,0
10388,train,1,google.com,0
10389,train,0,seokrat.ru,0
10390,train,0,relaxportal.net,0
10391,train,1,google.com,0
10392,train,0,joy2.cn,0
10393,train,1,google.com,0
10394,train,0,keiba.go.jp,0
10395,train,1,bit.ly,0
10396,train,1,web.app,0
10397,train,0,mylovedpornstars.com,0
10398,train,1,troniva.cfd,0
10399,train,0,lon.llc,0
10400,val,1,adobe.com,0
10401,train,0,classiccarstudio.com,0
10402,val,0,khojguru.com,0
10403,train,0,momoshop.com.tw,0
10404,train,0,lechateauinnflorence.com,0
10405,train,1,qrco.de,0
10406,train,0,yourfurniturestore.co.uk,0
10407,train,1,teemill.com,0
10408,train,0,vcuathletics.com,0
10409,test,0,qrvi.cn,0
10410,train,0,nymag.com,0
10411,train,0,utah.edu,0
10412,train,0,zimbio.com,0
10413,train,0,whosdatedwho.com,0
10414,train,1,google.com,0
10415,train,0,dayspringmission.com,0
10416,train,0,arbkbu.com,0
10417,train,1,qrco.de,0
10418,train,0,clicnscores-ml.com,0
10419,val,0,myspace.com,0
10420,val,1,choix-jour.net,0
10421,val,0,wn.com,0
10422,train,1,weebly.com,0
10423,train,1,office.com,0
10424,train,0,facebook.com,0
10425,train,0,qqok.asia,0
10426,train,0,amazon.com,0
10427,train,1,jotform.com,0
10428,train,0,casinosduquebec.com,0
10429,train,1,google.com,0
10430,train,1,qrco.de,0
10431,train,1,weebly.com,0
10432,train,1,google.com,0
10433,train,1,ipfs.io,0
10434,train,0,comfibook.com,0
10435,val,1,1000booksmethod.com,0
10436,train,0,discountcasino.com,0
10437,train,1,web.app,0
10438,train,1,crazydomains.com,0
10439,train,0,thenextweb.com,0
10440,train,1,google.com,0
10441,val,0,geoffdavischarteredaccountants.com.au,0
10442,train,1,qrco.de,0
10443,test,0,keinet.ne.jp,0
10444,train,0,apetube.com,0
10445,val,1,dropbox.com,0
10446,test,0,ttcl.co.tz,0
10447,train,1,google.com,0
10448,train,1,google.com,0
10449,train,0,gamespy.com,0
10450,train,1,mockplus.com,0
10451,train,0,secure3y.mx,0
10452,train,0,ancestry.com,0
10453,train,1,web.app,0
10454,train,0,kxy.ovh,0
10455,train,0,facebook.com,0
10456,val,0,famouswhy.com,0
10457,test,1,webcindario.com,0
10458,train,1,jotform.com,0
10459,test,1,hostwindsdns.com,0
10460,train,1,ead.me,0
10461,train,0,redtube.com,0
10462,val,0,hoctapsgk.com,0
10463,train,0,netprospex.com,0
10464,train,1,google.com,0
10465,train,0,uboc.com,0
10466,test,0,czyhdc.com,0
10467,test,0,beemp3.com,0
10468,train,1,google.com,0
10469,train,0,poe2db.tw,0
10470,train,0,nobleco.lib.in.us,0
10471,train,1,weebly.com,0
10472,train,0,whosdatedwho.com,0
10473,train,0,5775765775.com,0
10474,train,0,youtube.com,0
10475,train,0,rarbg.com,0
10476,train,0,tuckerhead.com,0
10477,train,1,teemill.com,0
10478,train,1,multas-online.com,0
10479,train,1,ead.me,0
10480,train,0,clayedc.com,0
10481,val,0,owen-media.com,0
10482,train,0,handsurgeon.org,0
10483,train,1,google.com,0
10484,train,0,facebook.com,0
10485,train,1,weebly.com,0
10486,train,0,gxfzcpa.com,0
10487,train,1,start.page,0
10488,train,1,primeone.org,0
10489,train,1,google.com,0
10490,val,1,adobe.com,0
10491,train,0,fwi.co.uk,0
10492,train,1,google.com,0
10493,train,1,on-fleek.app,0
10494,train,0,theworldsstrongestman.com,0
10495,train,1,web.app,0
10496,train,0,gearslutz.com,0
10497,train,1,firebaseapp.com,0
10498,train,1,firebaseapp.com,0
10499,train,1,google.com,0
10500,train,0,usc.edu,0
10501,train,1,campaign-archive.com,0
10502,train,1,hsforms.com,0
10503,train,0,kmbc.com,0
10504,train,1,google.com,0
10505,train,0,fanbase.com,0
10506,train,1,web.app,0
10507,train,1,bit.ly,0
10508,val,1,github.io,0
10509,val,0,charlesfoster.net,0
10510,train,0,openparliament.ca,0
10511,train,1,web.app,0
10512,train,1,google.com,0
10513,train,1,web.app,0
10514,train,1,qrco.de,0
10515,train,0,sushiizumi.com,0
10516,test,0,highschoolsports.net,0
10517,test,0,print-2-mail.com,0
10518,train,1,qrco.de,0
10519,val,0,frankdarling.com,0
10520,train,1,cerblos.ch,0
10521,train,1,luizmatoso.com.br,0
10522,test,0,umontreal.ca,0
10523,train,0,prepbaseballreport.com,0
10524,val,1,dropbox.com,0
10525,train,1,google.com,0
10526,train,0,interpark.com,0
10527,train,1,firebaseapp.com,0
10528,val,0,galtuer.com,0
10529,train,0,amazon.com,0
10530,test,0,camphollywood.net,0
10531,train,0,variety.com,0
10532,train,1,ead.me,0
10533,train,0,newjerseyweather.com,0
10534,train,1,r2.dev,0
10535,val,1,adobe.com,0
10536,train,1,weebly.com,0
10537,train,0,pipl.com,0
10538,train,1,qrco.de,0
10539,test,1,webcindario.com,0
10540,train,0,ssrn.com,0
10541,train,0,netflix.com,0
10542,train,1,google.com,0
10543,train,1,weebly.com,0
10544,train,1,google.com,0
10545,test,0,indiana.edu,0
10546,train,1,google.com,0
10547,test,1,oklvld.pl.ua,0
10548,train,1,bit.ly,0
10549,train,0,joc.com,0
10550,val,0,lifelabs.com,0
10551,train,0,nndb.com,0
10552,train,0,ancestry.com,0
10553,train,0,region20.com.ar,0
10554,val,1,typeform.com,0
10555,train,1,notepad.link,0
10556,val,0,citybus-osaka.co.jp,0
10557,train,1,flowcode.com,0
10558,train,1,flowcode.com,0
10559,train,1,linkin.bio,0
10560,train,0,biomedexperts.com,0
10561,train,0,fazenda.gov.br,0
10562,test,0,cabanova.com,0
10563,train,0,nymag.com,0
10564,train,1,ead.me,0
10565,train,0,wikipedia.org,0
10566,train,1,web.app,0
10567,train,1,r2.dev,0
10568,val,1,dropbox.com,0
10569,train,0,agri-es.ir,0
10570,train,1,w3spaces.com,0
10571,train,0,tokyometro.jp,0
10572,train,0,fhhsvikings.com,0
10573,val,1,xbeta.net,0
10574,train,0,answers.com,0
10575,val,0,nabacdesign.com,0
10576,train,0,labnews.co.uk,0
10577,test,1,webwave.dev,0
10578,train,1,live.com,0
10579,train,0,jigsaw.com,0
10580,train,1,jotform.com,0
10581,test,0,imdb.com,0
10582,train,0,historicships.org,0
10583,train,0,ennisdailynews.com,0
10584,val,0,myspace.com,0
10585,train,1,linktr.ee,0
10586,train,0,ancestry.com,0
10587,test,0,nbcchicago.com,0
10588,train,1,bit.ly,0
10589,train,1,yam.com,0
10590,train,0,mcom.com,0
10591,train,1,google.com,0
10592,val,0,tributes.com,0
10593,train,0,wikipedia.org,0
10594,train,0,as20676.net,0
10595,test,0,georgejames.com,0
10596,train,0,ajuda.lt,0
10597,train,1,google.com,0
10598,train,1,ead.me,0
10599,train,1,qr-codes.io,0
10600,train,1,qrco.de,0
10601,train,1,adalo.com,0
10602,train,1,google.com,0
10603,train,1,qrco.de,0
10604,train,1,google.com,0
10605,train,0,montrealsublet.com,0
10606,test,0,winpublib.org,0
10607,train,1,google.com,0
10608,train,1,weebly.com,0
10609,train,0,facebook.com,0
10610,train,0,infoplease.com,0
10611,train,1,weebly.com,0
10612,train,0,boschtoolservice.com,0
10613,train,1,weebly.com,0
10614,train,0,distractify.com,0
10615,train,1,webflow.io,0
10616,train,0,ticketsinventory.com,0
10617,train,1,qrco.de,0
10618,train,1,weebly.com,0
10619,val,0,mobilesentrix.ca,0
10620,train,1,eficienciaeningenieria.com.mx,0
10621,train,1,l1nq.com,0
10622,train,1,hrrnva.com,0
10623,test,0,creation.com,0
10624,train,1,localso.com,0
10625,train,0,tnvyx.cn,0
10626,train,1,kutt.it,0
10627,train,0,rab.co.jp,0
10628,train,1,hsforms.com,0
10629,train,0,holytaco.com,0
10630,train,0,wikipedia.org,0
10631,train,0,sensagent.com,0
10632,train,1,google.com,0
10633,train,1,w0l2kv.icu,0
10634,train,1,google.com,0
10635,test,0,digitalnc.org,0
10636,train,0,ecnext.com,0
10637,train,1,qrco.de,0
10638,train,0,dns-noc.org,0
10639,train,1,pedestrian.jp,0
10640,train,0,amazon.com,0
10641,test,0,vulvapornpics.com,0
10642,val,1,dropbox.com,0
10643,val,0,rupbeenbfc.in,0
10644,train,0,youtube.com,0
10645,train,1,translate.goog,0
10646,train,1,firebaseapp.com,0
10647,train,0,oranthservice.site,0
10648,train,0,factbites.com,0
10649,train,1,google.com,0
10650,train,1,shinkinopbe.com,0
10651,test,0,techcrunch.com,0
10652,train,1,weebly.com,0
10653,train,0,gpsfiledepot.com,0
10654,val,1,dropbox.com,0
10655,val,0,northernutahhomesearch.com,0
10656,train,0,livejournal.com,0
10657,test,0,avibirds.com,0
10658,train,1,google.com,0
10659,test,0,thefullwiki.org,0
10660,train,0,learnalanguage.com,0
10661,train,0,utaheyedoc.com,0
10662,train,0,maavaishnavngokendra.in,0
10663,train,0,maybank2u.com.my,0
10664,test,1,forms.app,0
10665,train,1,firebaseapp.com,0
10666,train,1,ead.me,0
10667,train,1,office.com,0
10668,val,0,croxyproxy.rocks,0
10669,val,1,ulysspeage.info,0
10670,train,1,firebaseapp.com,0
10671,val,1,dropbox.com,0
10672,test,1,webcindario.com,0
10673,test,0,plushosting11.com,0
10674,train,1,m-pages.com,0
10675,train,0,answers.com,0
10676,train,0,portuguesetranslation.us,0
10677,train,0,bergerklima.hu,0
10678,train,1,q-r.to,0
10679,test,1,wl.co,0
10680,train,1,ead.me,0
10681,train,0,prague-life.com,0
10682,train,1,ead.me,0
10683,train,0,wikipedia.org,0
10684,train,0,n210.cn,0
10685,test,1,webcindario.com,0
10686,train,1,bit.ly,0
10687,train,0,atwiki.jp,0
10688,train,1,r2.dev,0
10689,train,1,r2.dev,0
10690,train,0,ancestry.com,0
10691,val,0,piatadeporumbei.ro,0
10692,train,1,creative-titanium.com,0
10693,train,0,stereonyc.com,0
10694,train,0,atapi.nl,0
10695,val,0,fastcompany.com,0
10696,train,1,google.com,0
10697,val,0,prava112p.com,0
10698,train,1,r2.dev,0
10699,train,0,cisema.com.cn,0
10700,train,1,google.com,0
10701,train,0,katproxy.com,0
10702,train,1,firebaseapp.com,0
10703,train,0,especialistashosting.com,0
10704,test,0,puppet.org,0
10705,val,1,adobe.com,0
10706,test,1,wl.co,0
10707,train,1,hapaglloydxpress.com,0
10708,train,1,google.com,0
10709,train,1,ukit.me,0
10710,val,0,hualonggroup.com.cn,0
10711,train,1,weebly.com,0
10712,train,1,q-r.to,0
10713,train,1,r2.dev,0
10714,train,0,bizrate.com,0
10715,train,1,qrco.de,0
10716,train,1,qrco.de,0
10717,train,0,medlibrary.org,0
10718,val,1,lylconsultores.co,0
10719,train,0,pipl.com,0
10720,train,1,evernote.com,0
10721,train,1,ead.me,0
10722,train,1,web.app,0
10723,train,0,taiwanfirstnations.org,0
10724,train,1,gitbook.io,0
10725,val,0,wikidexcdn.net,0
10726,train,0,ancestry.com,0
10727,test,0,musicdumper.com,0
10728,train,0,sentinelquarterly.com,0
10729,train,0,doutorecommerce.com.br,0
10730,val,0,amautopartes.com,0
10731,train,0,northpine.com,0
10732,train,0,koreanwar.org,0
10733,train,1,web.app,0
10734,train,0,youtube.com,0
10735,train,0,lead411.com,0
10736,train,0,nhghotels.com,0
10737,train,1,greattrade.com.ua,0
10738,train,1,campaign-archive.com,0
10739,train,0,eventective.com,0
10740,train,0,pipl.com,0
10741,train,0,answers.com,0
10742,val,0,nwemnd.com,0
10743,test,0,voicechasers.com,0
10744,train,0,youtube.com,0
10745,train,0,oaklandgasprices.com,0
10746,train,1,bit.ly,0
10747,train,1,scanned.page,0
10748,train,1,google.com,0
10749,train,0,zscalerthree.net,0
10750,train,0,mamamia.by,0
10751,val,0,bdoutdoors.com,0
10752,train,0,mobygames.com,0
10753,train,1,framer.app,0
10754,train,0,amazon.com,0
10755,val,1,formly.so,0
10756,val,0,ehow.com,0
10757,val,0,ewingfamilyassociation.org,0
10758,val,1,numina.cfd,0
10759,train,1,t.co,0
10760,train,1,google.com,0
10761,test,1,webwave.dev,0
10762,train,1,google.com,0
10763,test,0,bestflowers.ru,0
10764,train,0,absoluteastronomy.com,0
10765,val,1,dropbox.com,0
10766,train,0,joinherbeauty.com,0
10767,train,1,google.com,0
10768,val,1,tinyurl.com,0
10769,train,1,r2.dev,0
10770,train,0,caryplayers.org,0
10771,train,0,worldairportguides.com,0
10772,train,1,google.com,0
10773,test,0,bancosguayaquil.co,0
10774,train,1,bit.ly,0
10775,train,1,ead.me,0
10776,train,0,googlegroups.com,0
10777,train,0,aaaultramar.com,0
10778,train,0,patentsslovenia.com,0
10779,train,1,oortstorages.com,0
10780,train,0,wikipedia.org,0
10781,train,0,portlandmercury.com,0
10782,train,1,r2.dev,0
10783,test,0,familytreeassistant.com,0
10784,train,0,facebook.com,0
10785,val,1,dazzling-luxury.com,0
10786,train,0,kat-tunworldwide.com,0
10787,train,0,maxalbums.com,0
10788,train,0,bsmilicz.com.pl,0
10789,train,0,facebook.com,0
10790,train,1,web.app,0
10791,train,1,weebly.com,0
10792,train,1,web.app,0
10793,train,1,web.app,0
10794,train,1,ead.me,0
10795,train,0,wikipedia.org,0
10796,train,0,youtube.com,0
10797,train,0,mp3bear.com,0
10798,train,0,zarnawski.com,0
10799,test,0,logoip.de,0
10800,train,0,mathnet.ru,0
10801,train,0,livegenic.com,0
10802,train,1,teachable.com,0
10803,train,0,wikipedia.org,0
10804,val,0,ourboox.com,0
10805,train,1,hsforms.com,0
10806,train,0,gombaparaszthaz.hu,0
10807,train,1,weebly.com,0
10808,test,0,doovu.com,0
10809,train,1,weebly.com,0
10810,train,0,51pla.com,0
10811,train,1,q-r.to,0
10812,train,1,masscpas.org,0
10813,train,1,q-r.to,0
10814,train,1,flowcode.com,0
10815,train,0,vojkudeehd.com,0
10816,train,0,circuitgillesvilleneuve.ca,0
10817,train,1,weebly.com,0
10818,train,0,bluestreakst.com,0
10819,train,1,q-r.to,0
10820,train,0,ec-login.com,0
10821,train,1,google.com,0
10822,train,1,snip.ly,0
10823,val,1,adobe.com,0
10824,train,0,bleacherreport.com,0
10825,train,1,google.com,0
10826,test,1,pls2zhxzfaqs11xk.icu,0
10827,val,1,resume.io,0
10828,train,1,google.com,0
